name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,time_signature,release_year,decade,mood_Calm,mood_Energetic,mood_Happy,mood_Sad,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,energy_danceability,valence_danceability,acoustic_instrumental,speechiness_energy,tempo_category
Marbles,The First Tindersticks Album,Tindersticks,4iVWQTuwKG4JKtGOjx6T9V,1993-10-11,0.9660979595228595,0.8699162841973187,-0.06643701654374008,-0.8682331329533928,0.04078604913207389,1.2490665066072169,0.697998637796848,-0.771210877364668,0.25860553066546743,-0.5912928384139509,-0.3921836248459894,0.25951051390665175,-1.6041274648839063,-1.3891388754738505,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,-0.002709703420941389,0.05123694981818875,-1.0844809262987336,-0.02411649875899483,
Me and Julio Down by the Schoolyard,Paul Simon,Paul Simon,6vxHp3CDNo0afgKGp2yi1E,1972-01-14,1.538287056649923,-0.9608063358556557,0.7897774678557474,-0.5183561926693713,0.9449950307647311,-0.8522505262400055,-0.44265423597606135,1.8069275394561055,0.12568637326428683,1.8395514713261836,-0.47672114573894453,0.25951051390665175,-3.387784477782755,-3.0321548557756817,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.7463357825336335,1.4270706567104592,0.4417693379822374,1.7383669992391932,
Melancholé,Melancholé,Biba Dupont,3SdkYA8frHe3BMZsPVPrRq,2020-06-26,0.8202457690900641,-1.2250990191271796,-0.8282160798697547,1.3309237354335,-1.4693962059540628,1.4416470080455384,-0.4637774373422262,-0.8862355144228256,-1.9065564294612252,-0.33974278049059375,-1.2343472367808301,0.25951051390665175,0.6891458374146133,1.0753850949788963,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.2169775654707646,0.733994503596628,1.918722221124497,0.49921675265316245,
Mercy - Live,Retrospective,Hilary Hahn,4BntWROKZB5E0Y0K3LoHSQ,2018-01-19,,1.850688552067645,-1.822935848510336,1.1360062199549366,-1.2992823127994444,0.14721351103606073,-0.45673637022017133,-1.1979919445183838,-1.2529479115146935,-0.342161531047549,-0.9975178583968908,0.25951051390665175,0.5192737409480563,0.2538771048279807,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.368508305337527,2.1838624618891673,0.16723546419836968,0.4445644254104583,
Message In A Bottle - Remastered 2003,Reggatta De Blanc (Remastered),The Police,3bN4tg6rnNPy9GCkGhym4T,1979-10-02,,1.2256640645154573,0.48128842568240315,-1.0134466819849224,0.9204741092289302,-0.852222492369543,0.38115061730437316,2.088539581908837,0.6017567021417012,-0.36151153550319187,1.1006909781778806,0.25951051390665175,-2.7932321401498053,-3.0321548557756817,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0.44301353491220424,1.0051899273522886,0.8636820572048342,-0.3327620086182833,slow
Midnight Sun,Midnight Sun,Nicky Romero,6qTP59Amjny78Qd8zayuNW,2019-05-10,1.292883604002747,-1.3054010555583535,0.714229130996969,-0.9559460149187462,1.4476739222486492,-0.8521937271807205,-0.5693934441730513,-0.6482535067162926,1.061346127430058,3.5084893556253802,0.27375655199214,0.25951051390665175,0.6042097891813348,0.2538771048279807,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0339708874546265,-0.4630015387677155,0.814651197437163,5.07914854662583,slow
Mil Sonidos,Mil Sonidos,Reina del Mar,11oVQ68B4PnVQHIY6svpXg,2019-10-11,1.3260450201233085,-0.4870278062431723,-1.7599789011280205,1.2383379155811822,-0.9952228857555133,1.1491196640885941,-0.45673637022017133,-1.1321502557195762,-0.8118492561067427,-0.42923655109794184,-0.06263233322774288,0.25951051390665175,0.6042097891813348,0.2538771048279807,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.7515712808494457,1.992560562973147,1.422998449580818,0.4271860390554375,
Mind-wanders,Journey to the unknown,Patrick Hamilton,4sYNRSlV9pGInYcbsC18Jz,2020-07-10,0.7654774587245902,-0.21691461946296514,-1.1870706799489517,1.2407743845246642,-1.4994343348354189,1.3441378933932238,-0.3933667661216763,-0.7751772441597768,-1.8860557932894702,-0.24783025932629005,1.9973136058186831,0.25951051390665175,0.6891458374146133,1.0753850949788963,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.7799345353918847,0.9201901783057008,1.6677718673912558,0.3716052000450051,slow
Mindfulness,Mindfulness,Amoll,3EQPb4sdkNPCHb6AMyUTXj,2019-12-13,0.6750441963111865,-0.21597357997353733,1.2052933205790286,1.3211778596595718,-1.5364302752025583,1.2125005886125988,-0.856668982752895,-0.7236144758233614,-3.062631520244882,0.03274480528053139,-0.4540327669698796,0.25951051390665175,0.6042097891813348,0.2538771048279807,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-1.8518491482370423,-0.8721676943841924,1.6019289324991643,-0.05031011018862103,
Minus,Minus,Daniel Blumberg,5Z8onMr6EW2eNDamrDoWi5,2018-03-15,,2.1355621175060997,-1.6151779221486953,0.12487160840988833,-0.7775997071252805,-0.7406069778732645,-0.4356131688540063,-0.9976904213653852,-0.19227447402704556,-0.5888740878569955,-1.3152242277658395,0.25951051390665175,0.5192737409480563,0.2538771048279807,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1.2559618792180445,1.6114475417285992,-0.0924807845266211,0.4579083182512664,
Miss You - Remastered,Some Girls (Deluxe Version),The Rolling Stones,5pTWpY8l7B1XcQnijEFGFj,1978-06-09,1.2238681504597395,1.1975374397758924,1.8537498786168756,-0.016443590312070197,0.6200928204153695,-0.7998437650245457,1.2472018733171373,1.993346778826223,0.9091322536319315,-0.3566740343892812,-0.3261904865998964,0.25951051390665175,-2.878168188383084,-3.0321548557756817,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1.1494969905761871,3.6951663492904507,0.01315230318572737,-0.22117100795337788,
Misty Mornings,Misty Mornings,Wilson Trouvé,5FXnCOAkMUAf4QIS56MRQL,2020-01-10,0.706476013691026,0.10025054178863292,0.13502521507966891,1.2943767012812692,-1.3167534693937024,1.4075188179172284,1.3669000143920724,-1.0425103661501154,-1.7899841845630122,-0.27927401656670975,-0.41773826759957905,0.25951051390665175,0.6891458374146133,1.0753850949788963,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.1777949204117849,-0.14076518641220373,1.8218595645270137,0.3677350302257294,
Momentum,Momentum,Monocle Twins,7Ln0DgKSrDG0ALbtNwGeml,2020-04-08,1.2059973295005244,-0.718087854212125,0.8527344152380628,1.075094496367885,-0.7959903982771313,1.395330178585689,-0.4285721017319513,-0.8108745453157568,-0.7747337252598404,-0.5574303306165759,-0.07351032304852743,-1.7407615371041707,0.6891458374146133,1.0753850949788963,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-0.6787684068099622,-0.6914606312312619,1.5001117956134924,0.44370919087924116,
Montana,Montana,Le Verne,1EyctTkkGJVS3UYTuy8YZM,2019-05-13,1.1507208549080683,-1.503960387827623,-0.4127002271464739,1.1286968131244903,-1.3737646119644393,1.2978210639333743,-0.44265423597606135,-1.002053424840005,-0.7938944505706962,-0.2526677604402009,-0.11070268824530531,0.25951051390665175,0.6042097891813348,0.2538771048279807,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5669529674035118,0.4135476760443722,1.464846498867435,0.3471060278770565,
Monumental,Monumental,Antuigo,6CKu6K0xvozAgFlQq44Z56,2020-01-28,1.2759797500555345,-0.4337545151472308,-0.06014132180550855,1.1360062199549366,-0.8910089692283597,1.4928392932380035,0.0713436639339533,-1.1016092313972379,0.6332446073728277,-0.04465521254204008,-0.6618196391973751,0.25951051390665175,0.6891458374146133,1.0753850949788963,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.05358645714995725,0.06625223528938022,1.6958747225115034,0.03978819489775645,
Morning Shimmer,Morning Shimmer,Vochey,24PDuLZfLOKtAgh4axr36e,2020-05-13,1.1507208549080683,-0.01859926039465823,-0.3245605008112325,0.31735265494496967,-1.0565251895950154,1.3612019884573787,-0.3722435647555113,-1.1595181866058277,-0.6536057834345713,-0.43165530165489724,0.20558781578188948,0.25951051390665175,0.6891458374146133,1.0753850949788963,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.3429063446546406,0.3763338033445196,0.4319810649533211,0.45605469942063387,slow
Moulain (Revisited 432hz),Moulain (Revisited 432hz),Steven Vrancken,0zNqfg3MpUGku4T6h2Pmab,2020-07-24,0.706476013691026,-1.3409340096128595,-0.4819528692670208,1.2724484807899308,-0.5661067588789983,1.3514510769921473,-0.44969530309811634,0.37110275962669026,-2.151224152661382,-0.6106428428695937,0.49200701442820016,-5.741305639125815,0.6891458374146133,1.0753850949788963,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.27283677675318674,-0.1788540397949929,1.7196518697805736,0.3456890406095631,slow
Movies,Movies,Weyes Blood,4ZYFWXoHCIdsdgUdOMK9fr,2019-03-19,0.706476013691026,2.3314203179075674,-2.582826203414881,0.47815960521478446,-0.4465672663919687,0.1277116881055979,-0.4285721017319513,-0.9758754039922863,0.3486475405178802,-0.4897053150218258,-1.5334746902018985,0.25951051390665175,0.6042097891813348,0.2538771048279807,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1.1534056372245303,2.52051656469936,0.06106657036588638,0.21868636386691462,
Mr. Blue Sky,Out of the Blue,Electric Light Orchestra,2RlgNHKcydI9sayD2Df2xp,1977-01-01,1.660463877108685,1.45383128738728,-0.7085978798433555,0.49277841887567697,-0.5201300309993713,-0.8522458458025022,0.571259429599858,0.5337237982261543,0.19790756866674283,-0.511474070034424,2.0253546462455962,0.25951051390665175,-2.9631042366163625,-3.0321548557756817,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.3685630372090133,-0.37819555184499587,-0.419968360387921,0.26603302390237954,slow
Mr. Jones,August And Everything After,Counting Crows,5DiXcVovI0FcY2s0icWWUu,1993-01-01,1.5937445944837183,0.9122107812499356,0.487584120420634,-0.6499255156174015,0.9480601459567066,-0.852247454702894,0.8317789131158927,1.5213491302082662,0.6684842630144712,-0.42681780054098656,0.7765268815185006,0.25951051390665175,-1.6041274648839063,-1.3891388754738505,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4622590723721587,0.741785677505294,0.5538973664313964,-0.40464894627780823,slow
Mudshovel,Dysfunction,Staind,6264zKFgXM13JuRBX4MMyD,1999-04-13,1.4208932194496207,1.0829920219238731,-1.086339564137247,-1.0952535632312757,0.9756461826844822,-0.8499536990443702,-0.5989659260856822,-0.005702085908653489,0.8637092754474555,-0.42923655109794184,-0.43265665363951233,0.25951051390665175,-1.0945111754842352,-1.3891388754738505,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-1.0598830488496294,0.00619440152067977,0.9309148174599498,-0.4187830025473597,
"Murder Song (5, 4, 3, 2, 1) - Acoustic",All My Demons Greeting Me As A Friend (Deluxe),AURORA,6MM22AtXB7I5gfTErMF0mJ,2016-03-11,1.2588489312083628,-0.02232856503794625,-0.6456409324610403,1.101895654746188,-1.2842632483587662,-0.8522506237491201,-0.5602400569143797,0.05379341601797958,-0.2883460827535039,-0.4969615666926919,-1.53112642573265,0.25951051390665175,0.34940164448149935,0.2538771048279807,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.8291729211957983,-0.03473123127811299,-0.9390912590638838,0.6382294759502182,
My Favourite Game,Best Of,The Cardigans,4LpOPF5RXZhS1GLzclhyaT,2008-01-25,,0.00811580511076484,0.5883152362323385,-1.0954192431194323,0.7917392711659755,-0.8438447530114027,-0.5693934441730513,0.4385309951435413,0.5269896761035371,-0.5138928205913794,0.8407933547136754,0.25951051390665175,-0.3300867413847287,-0.5676308853229348,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4657922763504304,0.257994466003075,0.924363780654055,-0.40686912723244617,slow
My Hero,Greatest Hits,Foo Fighters,7u5dBtASrtOuBTTZjJrvuJ,2009-11-03,1.3423185487585174,0.6800877071910737,-0.8596945535609123,-1.0956529004911122,1.2790925866900185,-0.8516430444557216,-0.7503488692098647,-0.16435675771300895,0.9790756005708593,0.2891323643177992,1.203358482105478,0.25951051390665175,-0.24515069315145022,-0.5676308853229348,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-1.099628930277548,0.14129660944680425,0.9331051718409925,0.36982706377105456,slow
My Own Worst Enemy,A Place In The Sun,Lit,33iv3wnGMrrDugd7GBso1z,1999-02-22,1.524107403600329,-0.8873878290230742,-0.04125423759081396,-1.0926562873375236,1.3434600057214954,-0.8522549141501649,1.6274194979081076,1.5808446321348995,1.1756405238647425,0.23591985206478153,-0.5430941502962399,0.25951051390665175,-1.0945111754842352,-1.3891388754738505,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-0.05542341826979085,-0.06521654004825603,0.9312216903604791,0.3169488858047657,
My Sharona,Get The Knack,The Knack,1HOMkjp0nHMaTnfAkslCQj,1979-01-01,1.5523371926240865,1.3148885494389837,0.5379496783264862,-0.9522913115035232,0.5894416684956184,-0.84920775431728,-0.951019282188432,2.199597852171885,0.26436714736733324,-0.42681780054098656,0.970742166445779,0.25951051390665175,-2.7932321401498053,-3.0321548557756817,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0.3170899559594452,1.1832729570234954,0.8086931660977643,-0.2515841964945092,slow
My Way - Marcus Santoro Remix,My Way (ft. Alice Berg) [Marcus Santoro Remix],Nicky Romero,29pQasEiyy3Otgq55dzyTt,2019-03-19,,-0.6761593169609522,0.393148699347161,-1.0660744111641347,1.1472926334350886,-0.8522498192989242,-0.7235928141460556,-0.18418859168855337,0.9079263338571225,0.13675107922961172,0.20403381723606354,0.25951051390665175,0.6042097891813348,0.2538771048279807,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.4510566066055843,-0.07241350525694007,0.9085617242738409,0.15689350581443168,slow
Mykki,LoveLaws,TT,1Lq9ieTRd9TtXXBh5y63E6,2018-05-18,0.5310272151067473,0.5302184551710878,1.0353095626467772,-0.27714576726464885,0.16032554161910328,-0.6433416360075807,1.1275037322422028,0.28384269013429475,0.5667850286722372,0.308482368773442,-0.7293322426882765,0.25951051390665175,0.5192737409480563,0.2538771048279807,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.16598656637478149,0.2938650513834214,0.17829941132461538,0.04945760285354604,
Nazareth,Nazareth,Matteo Myderwyk,2cRD4yq8e8wd6PxS0zhuW3,2019-10-17,0.3895110144039405,-1.2864757058265273,-0.7715548272256709,1.3284872664900178,-1.500660380912209,1.2953833360670661,-0.44265423597606135,-0.7236144758233614,-2.608803711658391,0.030326054723575965,-1.1258436049811313,-5.741305639125815,0.6042097891813348,0.2538771048279807,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.157841760919129,0.558308241871888,1.7209002671884568,-0.045509108833046,
Need You - Ed. & Gustav Munk Remix,Need You (Remixes),Faustix,4cLXtRF6cIFGcuid2OLyUU,2019-09-20,1.2059973295005244,-0.33227909020393104,0.9786483100026927,-1.0872229615935587,0.659939317911046,-0.8522549141501649,1.2542429404391924,0.27590995654407696,0.5142605229249966,-0.4195615488701205,0.20272155179736534,0.25951051390665175,0.6042097891813348,0.2538771048279807,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6458484981779749,0.2700188126847773,0.9265911117950063,-0.2768851623830493,slow
Never Be Lonely (feat. Envy Monroe),Never Be Lonely (feat. Envy Monroe),Blasterjaxx,5vckEy9NZ6kirDU4UX4bVl,2019-06-07,1.2759797500555345,-0.4870278062431723,0.5442453730647184,-0.5914502609738326,1.0492089472918849,-0.8522549141501649,3.3313577414454163,0.7360085047767075,1.0219527481196273,0.27703861153302245,0.30317892445978617,0.25951051390665175,0.6042097891813348,0.2538771048279807,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.5710271149417123,0.4005692232610048,0.5040663913903463,0.2906713899657679,slow
Never Letting Go,Never Letting Go,Audien,5llPdGZJjJFJv9aL6ZaiLY,2018-11-09,1.3095692820337832,-0.8265165153828636,0.2105735519384473,-0.8728624239460085,0.7886741559740007,-0.8496465453332154,0.4093148857925932,-0.8941682480130433,1.122848035945322,-0.48728656446487056,0.3053890557249612,0.25951051390665175,0.5192737409480563,0.2538771048279807,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0.1660739183455023,-0.188288184014685,0.7416245430569026,-0.38431031994680226,slow
Never My Love,Voices In The Sky,Isobel Campbell,4zRkmGHVgGGnJMhemMXD6I,2020-08-07,0.8961440701986437,-0.2328774374688148,1.658583341731698,0.5268889840844253,-0.8051857438530565,1.0662369166341268,-0.49405402596706277,0.05379341601797958,-0.6257356375278719,-0.37844278940187936,-0.5928221037626838,0.25951051390665175,0.6891458374146133,1.0753850949788963,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,-1.3354676617545256,0.08922086370226402,0.5617884857986651,0.30471673889037787,
Night,Night,Wilson Trouvé,7D04SRPxcqHXjoK0YFPuAq,2020-04-24,0.7365677490008028,-0.470629321807032,-0.45677009031409466,1.3284872664900178,-1.5521849672893104,1.4757751981738485,-0.5320757884261597,-0.8426054796766278,-2.854811345719447,0.516494916671603,-1.7781085946159887,2.259782564917474,0.6891458374146133,1.0753850949788963,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.7089916676929184,0.38487698105104434,1.9605485589757403,-0.8016956453390072,
Night Moves,Night Moves,Bob Seger,6UBjSnyP1O5W5ndJoO9vUk,1976-10-22,1.5097945842935023,1.8206449950348014,1.2871373521760376,-0.04324474869037243,0.7212416217505482,-0.8198331335282703,-0.44969530309811634,0.12518801832993953,0.6565590563524702,-0.2889490187945311,-0.020121839674136607,0.25951051390665175,-3.048040284849641,-3.0321548557756817,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0.9283370312991519,0.16113417443736364,0.03545347782747059,-0.20840205891859725,
Night Surrender,Night Surrender,DeLange,0kox8HaEK0EfeWcNVTOKTy,2020-07-17,0.9200531971030472,-0.4582215418723541,-1.822935848510336,1.3236143286030537,-1.5261927904613617,1.3197606147301448,-0.4736349313131033,-0.8426054796766278,-1.9101741887856523,-0.34699903216145966,1.9429236567147614,0.25951051390665175,0.6891458374146133,1.0753850949788963,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2.78215154947004,1.5360157350537722,1.7468540599827942,0.52958742118189,slow
Night on Earth,Night on Earth,Jerkcurb,2OAOS8qkuKu5Kd8TvA5BAA,2016-07-04,0.9200531971030472,2.1055011338160443,-1.4640812484311385,-0.9359669695821935,-0.04197206105125415,-0.8521912894528543,-0.3088739606570164,-0.8188072789059745,0.5777722977316093,-0.5284053239331117,-0.5894723735639027,-1.7407615371041707,0.34940164448149935,0.2538771048279807,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.061450507543148146,1.1988003831251626,0.7976228986935299,0.02217826051592829,
No More 54,No More 54,Dada Life,7LgkgNtOYgWfSJsGgDXFop,2019-03-22,1.0926515515379616,-0.4125636999778933,0.254643415106068,-1.0946005895544224,1.4078274247529727,0.7956491234739533,-0.44969530309811634,-0.8267400124961922,0.7837165970517852,-0.02530520808639717,0.2379800521371149,0.25951051390665175,0.6042097891813348,0.2538771048279807,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.358493983319078,-0.21052390018686373,-0.8709179996330487,-0.03562536593311063,slow
No One Knows,Songs For The Deaf,Queens of the Stone Age,0melIwOKh1JH4RjI1Is10w,2002-01-01,0.8715793157279748,1.0230443211158786,0.05318118348265901,-1.0156395040340565,0.23082319103453053,-0.8519526358947427,1.3528178801479624,1.299232589682169,0.8882296442019072,0.1827073398117635,1.78714393582092,0.25951051390665175,-0.8397030307843998,-0.5676308853229348,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.01227545047446022,0.06909472673853766,0.8652767525806435,0.04217309120078157,slow
No Time To Die,No Time To Die,Billie Eilish,73SpzrcaHk0RQPFP73vqVR,2020-02-13,1.660463877108685,0.38892311849922206,-0.7589634377492078,1.1384426888984185,-0.8848787388444095,-0.826902544340563,-0.5926289656758327,-1.1531719997336531,-0.2334097374566449,-0.43891155332576337,-1.574638385015789,0.25951051390665175,0.6891458374146133,1.0753850949788963,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.6715906096245365,0.875215385233982,-0.9413811560360142,0.3883835017711423,
No Woman,Light Upon the Lake,Whitney,1CLmFKW99S8eJrebO3GB04,2016-06-03,1.43609234801431,0.3141279057469221,0.5064712046353286,1.0799674342548495,-0.3300928890969144,0.551876336843167,-0.04131341001892653,0.3592036592413636,0.3741058468749614,-0.6009678406417722,-0.23495350530937864,0.25951051390665175,0.34940164448149935,0.2538771048279807,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,-0.16718254318247017,0.1819263100053915,0.5960084715264801,0.19837521077177667,
Nobody,Nobody,Mac DeMarco,46SWSNRB3oAAOu21Apj22z,2019-03-05,1.1694366921162096,-0.13047839969329886,2.36999684715186,0.7949005678674501,-1.0105484617153888,-0.805206766330423,-0.4215310346098963,0.39490096039734357,-0.32907937292483347,1.162301315378683,-1.524219765528977,0.25951051390665175,0.6042097891813348,0.2538771048279807,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,-2.3949966681596337,0.9359140310789459,-0.6400593158067664,-1.174561806305701,
North,Solo (1*),Ton Snijders,3AtuVA6OJB7ZxBbMfA5qYx,2020-08-07,0.5704503432651914,-1.6288223867489253,0.13502521507966891,1.3260507975465359,-1.5086296804113442,1.4075188179172284,-0.5067279467867618,-0.8862355144228256,-2.209644266196578,-0.23815525709846866,-0.9451999073540694,0.25951051390665175,0.6891458374146133,1.0753850949788963,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.20370304707311393,-0.11966414094618304,1.8664414510608982,0.35928808940474427,
North Captiva,North Captiva,Lundegard,32dZxkZtsF5Vt3PrJQuV2i,2020-06-12,1.1316955398750181,-0.44354829650016475,-0.13568965866428692,1.1408791578419006,-0.4956091094635705,1.412394273649844,-0.3933667661216763,-0.44596880016573953,-0.8555303501720503,-0.564686582287442,0.8574729391055453,0.25951051390665175,0.6891458374146133,1.0753850949788963,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.06724903089402309,0.060513354269410784,1.611371189462357,0.2798638141735063,slow
Not Alone,Not Alone,Otto Knows,7tx0NDsCViutjOyd1c4A28,2016-11-25,1.0521596985171122,-0.07842497460217121,1.1297449837202502,-1.0826911293586825,0.6538090875270958,-0.8517283649310423,-0.6968367590822466,-0.29921322874671086,0.7129693035963182,-0.4461678049966295,0.09894898223718193,0.25951051390665175,0.34940164448149935,0.2538771048279807,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7386375369444504,-0.3380346442393364,0.9221587453340143,-0.2917085654688135,slow
Nowhere Kids,Shapeshifter,Smile Empty Soul,08EI81e55Lcqg2ZelJOXcG,2016-04-01,0.8715793157279748,0.49606220703630033,0.06577257295912207,-1.0955410665666065,1.245376319578292,-0.8498903181198462,0.19808287213094333,0.20054898743700836,0.833561281077228,-0.19945524818718302,-0.6949370748739861,0.25951051390665175,0.34940164448149935,0.2538771048279807,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.08191160484102615,0.01319062290807869,0.9310897455776488,-0.2483968429079288,
Oceans,Oceans - EP,Seafret,7Cia4WzapwjMr0NUQF8vf3,2015-01-21,1.3583971353358044,-0.0655466749227794,-0.6078667640316511,-0.42820684176053553,-0.08488367373890573,-0.8522338765586785,-0.24550435655852137,-0.564959804019006,0.3517293354979479,-0.5719428339583079,0.3462764841307045,-1.7407615371041707,0.26446559624822086,0.2538771048279807,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.05159796407478707,0.34342028787698897,0.3649323767225298,0.04854860891502215,slow
October Rain,Recollections Vol. 4,Various Artists,2jdeYpaoWR0VMIyKrgQMQE,2020-03-27,0.8715793157279748,-0.7470858118122711,-1.9740325222278923,1.3211778596595718,-1.5132273531993068,1.3977679064519968,-0.5236265078796938,-0.7870763445451036,-2.38222478508037,-0.29378651990844196,-1.730901572123885,0.25951051390665175,0.6891458374146133,1.0753850949788963,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2.987160008740265,1.5537143016082804,1.8467000109470897,0.44456579792668705,
Old Rain on a New Day,Celestial Siren,Cora Zea,5P8BZ67Vw2CUwAYi12yvYj,2020-03-13,1.241481752043537,0.09676521034630767,-1.3507587431429713,1.2700120118464489,-1.127022839010443,1.322198342596453,-0.23142222231441137,-0.7474126765940147,-0.6652630079243922,-0.4679365600092276,0.0019449396765977888,0.25951051390665175,0.6891458374146133,1.0753850949788963,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.5223359535151695,1.0095742076452554,1.6792077771409615,0.5273751903383803,slow
Older Than I Am,Three. Two. One.,Lennon Stella,15VDHAMS4JCLziCjNkmQl1,2020-04-24,1.43609234801431,-0.6694326272772645,-0.3812217534553163,1.075094496367885,-0.6182137171425748,-0.8522549141501649,-0.44969530309811634,-0.5609934372238972,0.3462357009682617,-0.42681780054098656,-0.06377193216134894,0.25951051390665175,0.6891458374146133,1.0753850949788963,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.23567651725922129,0.21386290181541898,-0.9162545677053265,0.26386461901506136,
On Another Ocean (January / June),On Another Ocean (January / June) [Edit],Fleet Foxes,2fgMzSoDaPrU4EYsrkAwVn,2017-09-29,,0.7567649989222293,-1.3633501326194344,-0.7181466460348988,0.04691627951602411,-0.62457113143701,-0.5179936541820498,-1.0817773974216935,0.6725039955971682,-0.6154803439835044,-0.6401672594588611,0.25951051390665175,0.43433769271477785,0.2538771048279807,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,-0.06396331590018192,1.4748413582395725,0.4485336632517107,-0.02887604785494876,
On My Way (feat. Jordan Kaahn),On My Way (feat. Jordan Kaahn),Robbie Rivera,0kDTkI3VN3LEObv3v3ehhY,2018-07-20,1.1316955398750181,-0.033934718740889346,1.0101267836938503,-1.049993716137153,1.294418162649894,-0.8486958314653553,-0.5278511481529268,0.09742345076417777,0.9812194579482977,0.18754484092567417,0.10074471389013709,0.25951051390665175,0.5192737409480563,0.2538771048279807,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1.3075264553924408,0.09841003697677508,0.8911252899504194,0.2427614484054778,slow
One More Night,One More Night,Labi Ramaj,0Ov2L3hgjc5TlxKuBpKOQK,2020-02-20,0.9883162238583254,-0.6792089819729867,0.7520032994263582,-1.0860047271218176,1.1932693613147152,-0.8520462446448088,-0.41448996748784134,-0.6323880395358571,1.0633559937214063,0.7753012262658259,0.23753111922387649,0.25951051390665175,0.6891458374146133,1.0753850949788963,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.897342496813049,-0.4755578922487308,0.9253262494106551,0.9251431990927376,slow
One Night - D.O.D Remix,One Night (D.O.D Remix),Cedric Gervais,5Q0VxlFh80F3LmbGnuDE4M,2018-05-04,0.9883162238583254,0.5672849550602169,1.136040678458481,-1.077964379608327,1.413957655136923,-0.3671470687548992,0.3670684830602632,-0.32697779631247303,1.358270374205276,0.39313863826687956,0.23791098553507833,0.25951051390665175,0.5192737409480563,0.2538771048279807,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.6063134138533128,-0.3714600775636808,0.39577146219539067,0.5558813871075601,slow
